,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
29,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.bfc.sh,19,2968,6428,38824,5,109,0,0,48334,7277,4736323,89581,8,211,0,0,0,4833400,Bfc,8,100L,0.07513060356398026,0.9718215811965812,0.07295215676557434,0.9814209459179873,TRA,0.0,
30,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.bfc.sh,21,1580,736,3122,4,164,0,0,5606,4208,548896,7026,16,454,0,0,0,560600,Bfc,1,100L,0.3745771764286986,0.9026169026169026,0.3341641445611536,0.986628612201213,TRA,0.0,
31,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.bfc.sh,21,2747,1633,7551,6,161,0,0,12098,6982,1185384,17054,14,366,0,0,0,1209800,Bfc,2,100L,0.2904809452487935,0.9501905280348394,0.27525378598768513,0.9855893536121673,TRA,0.0,
32,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.bfc.sh,22,1483,734,3146,5,238,0,0,5606,4465,548766,6769,16,584,0,0,0,560600,Bfc,1,100L,0.39745415702332204,0.8843335313923549,0.3454691116254228,0.986855155190867,TRA,0.0,
33,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.bfc.sh,20,3467,6423,38272,5,167,0,0,48334,8988,4736173,87870,8,361,0,0,0,4833400,Bfc,8,100L,0.09279563897664622,0.9613862445181303,0.0890685333168143,0.9817439069805933,TRA,0.0,
34,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.bfc.sh,21,3642,3092,17327,11,145,3,0,24220,9003,2373098,39542,17,337,6,0,0,2422003,Bfc,4,100L,0.185456792666598,0.9632998074042372,0.17839118343804716,0.9835252062032954,TRA,0.0,
35,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.bfc.sh,22,2801,1623,7426,12,236,0,0,12098,7524,1185210,16502,24,540,0,0,0,1209800,Bfc,2,100L,0.313160742528927,0.9330357142857143,0.2906850911512528,0.985893536121673,TRA,0.0,
36,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.bfc.sh,23,1853,736,2837,4,176,0,0,5606,4940,548903,6293,17,447,0,0,0,560600,Bfc,1,100L,0.4397756609988427,0.917022461481344,0.39998219531736845,0.9879468426685694,TRA,0.0,
37,bfc_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.bfc.sh,24,1792,730,2789,9,286,0,0,5606,5264,548670,5968,18,680,0,0,0,560600,Bfc,1,100L,0.4686609686609687,0.8855989232839838,0.4081196581196581,0.9881091687477702,TRA,0.0,
38,bless_TRA.rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.bless.sh,18,3393,1127,838,4,205,39,1313,5606,8340,506953,1666,29,1094,278,41125,1215,560700,Bless,1,100L,0.833499900059964,0.8587314662273476,0.6963821706975815,0.9210130745238925,TRA,0.0755127519172463,0.029544072948328268
39,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.bfc.sh,18,1082,12774,82671,3,80,0,0,96610,3120,9467405,190358,4,113,0,0,0,9661000,Bfc,16,100L,0.016125864439367782,0.9650479430869162,0.015541818708070167,0.9802841320774247,TRA,0.0,
40,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.bfc.sh,21,3689,6431,38047,7,160,0,0,48334,9119,4736242,87736,11,292,0,0,0,4833400,Bfc,8,100L,0.09415105053946621,0.9689724790139199,0.09113623457746116,0.981785285720197,TRA,0.0,
41,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.bfc.sh,24,3081,1615,7059,9,334,0,0,12098,8403,1184982,15618,29,768,0,0,0,1209800,Bfc,2,100L,0.3498189084551018,0.9162577690546287,0.31784688397652056,0.9864316415936518,TRA,0.0,
42,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.bfc.sh,22,4072,3081,16770,12,282,3,0,24220,10503,2372796,38032,27,639,6,0,0,2422003,Bfc,4,100L,0.21640053569588957,0.9421420882669537,0.2031111568970846,0.9840198381257166,TRA,0.0,
43,bfc_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.bfc.sh,23,3194,1629,7071,9,195,0,0,12098,8073,1185290,15957,20,460,0,0,0,1209800,Bfc,2,100L,0.3359550561797753,0.9460916442048517,0.31681231793591347,0.986413456769714,TRA,0.0,
44,bless_TRA.rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.bless.sh,18,8943,2086,741,3,268,57,1283,12098,21213,1142655,1300,41,1411,623,41225,1496,1209964,Bless,2,100L,0.9422555856616177,0.9125048393341076,0.8519077866121796,0.9630937683083044,TRA,0.03530766204614352,0.03628865979381443
45,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.bfc.sh,19,1154,12772,82618,1,65,0,0,96610,3105,9467404,190376,1,114,0,0,0,9661000,Bfc,16,100L,0.0160480874090996,0.9645852749301025,0.015458882267509471,0.9802824759341683,TRA,0.0,
46,bless_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.bless.sh,19,3260,1155,967,4,193,27,1428,5606,8048,503645,1903,26,1018,209,44575,1273,560697,Bless,1,100L,0.8087629383981509,0.8677088948787062,0.6854587478645362,0.9146783119780345,TRA,0.0817696545549557,0.02855860908581043
47,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.bfc.sh,24,4689,3081,16085,11,351,3,0,24220,12053,2372738,36485,24,697,6,0,0,2422003,Bfc,4,100L,0.2483209032098562,0.9448886798369395,0.2338374057439532,0.9846358571810192,TRA,0.0,
48,bless_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.bless.sh,19,8894,2122,759,3,272,48,1315,12098,21086,1141618,1382,34,1412,308,42554,1548,1209942,Bless,2,100L,0.9384902973117323,0.9245812505481014,0.861936977034004,0.962189484555534,TRA,0.03644968105909209,0.03637730883113221
49,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.bfc.sh,23,4517,3088,16419,13,180,3,0,24220,10985,2373084,37558,19,351,6,0,0,2422003,Bfc,4,100L,0.22629421337782996,0.9685240698289543,0.21893990894670703,0.9843377568070725,TRA,0.0,
50,bless_TRA.rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.bless.sh,18,18720,3724,1186,7,505,78,1952,24220,44304,2310828,2078,72,2787,739,59321,2108,2422237,Bless,4,100L,0.9551981372083999,0.9262805770436964,0.8791772670432495,0.9731431671617504,TRA,0.02536044160831496,0.03553547647544714
51,bless_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.bless.sh,20,3292,1163,930,3,190,28,1391,5606,8103,504487,1840,24,938,221,43807,1283,560703,Bless,1,100L,0.8149451875691441,0.8748650399481753,0.69838077039123,0.9162882985949734,TRA,0.0804169052064997,0.02928755678316251
52,bless_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.bless.sh,19,18357,3857,1394,4,518,90,2311,24220,43566,2297182,2528,74,2963,699,72892,2394,2422298,Bless,4,100L,0.9451555516987027,0.9224612517997798,0.8657092029331366,0.9672896114887202,TRA,0.03108040381488983,0.03284311035504582
53,bless_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.bless.sh,20,8830,2151,784,3,279,51,1363,12098,20955,1139953,1475,33,1475,313,44174,1587,1209965,Bless,2,100L,0.9342398573339278,0.9213824033768632,0.8545251894783772,0.9607159349144059,TRA,0.03782010223436215,0.035926110381672476
54,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.bfc.sh,20,1917,12766,81817,4,106,0,0,96610,5327,9467354,188149,6,164,0,0,0,9661000,Bfc,16,100L,0.027533130724224194,0.9701329448187944,0.026685480369658253,0.9805072973812234,TRA,0.0,
55,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.bfc.sh,24,5417,6405,36161,15,336,0,0,48334,14195,4735893,82644,27,641,0,0,0,4833400,Bfc,8,100L,0.1465835045797664,0.9567942841736317,0.13996427059345926,0.9827632722307279,TRA,0.0,
56,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.bfc.sh,22,4502,6409,37167,8,248,0,0,48334,11680,4736102,85176,10,432,0,0,0,4833400,Bfc,8,100L,0.12059139340877179,0.964332892998679,0.11613116378954325,0.9822861753630985,TRA,0.0,
57,bless_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.bless.sh,20,18578,3769,1269,5,511,88,2015,24220,44139,2307743,2282,67,2902,703,62379,2074,2422289,Bless,4,100L,0.9508412141056849,0.9244931300268097,0.8731823958984081,0.9717657315569072,TRA,0.026608303138064865,0.03324836884207826
58,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.bfc.sh,23,4665,6422,37042,11,194,0,0,48334,11549,4736218,85304,13,316,0,0,0,4833400,Bfc,8,100L,0.11924256347247891,0.9733670459334176,0.1159798870453161,0.9822830719576282,TRA,0.0,
59,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.bfc.sh,21,1690,12774,82057,6,83,0,0,96610,4548,9467390,188927,7,128,0,0,0,9661000,Bfc,16,100L,0.023506913037860188,0.9726261762189906,0.022845328853857087,0.9804303902287548,TRA,0.0,
60,bless_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.bless.sh,21,3345,1176,869,3,181,32,1331,5606,8195,505990,1743,22,906,228,42352,1290,560726,Bless,1,100L,0.8246125981082713,0.8784435630828599,0.710505131817267,0.9191131782724029,TRA,0.07783124021358025,0.03045901020022667
61,bless_TRA.rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.bless.sh,18,20953,7950,19040,4,339,48,9120,48334,53274,4443444,30512,43,1510,475,291256,13037,4833551,Bless,8,100L,0.635834148903158,0.9640782496968819,0.6121428400926169,0.9328295696268074,TRA,0.06295433729777548,0.04476130963825638
62,bless_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.bless.sh,19,21363,7962,18618,5,337,49,9109,48334,54364,4444309,29463,43,1410,411,290564,12996,4833560,Bless,8,100L,0.6485261311987784,0.9675892142030791,0.6268028200937645,0.9332254483085382,TRA,0.06280257201731229,0.04472680717501136
63,bless_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.bless.sh,22,3313,1185,893,3,180,32,1357,5606,8137,505003,1809,28,930,287,43248,1276,560718,Bless,1,100L,0.818117836316107,0.869895231986316,0.6957570882766941,0.9172353881188756,TRA,0.07940533387549535,0.029504254532001478
64,bless_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.bless.sh,23,3247,1214,943,3,172,27,1417,5606,7945,503502,1931,19,856,158,44943,1355,560709,Bless,1,100L,0.8044754961522884,0.8868177251925438,0.7018023491292021,0.9143529857657225,TRA,0.08257045989987677,0.0301493002247291
65,bless_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.bless.sh,24,3154,1251,1011,4,158,28,1489,5606,7756,501230,2052,20,791,168,47274,1422,560713,Bless,1,100L,0.7907830342577488,0.8899598393574297,0.6930057096247961,0.9100557670336193,TRA,0.08684656856538014,0.030079959385708847
66,bless_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.bless.sh,21,8952,2080,765,6,252,43,1150,12098,21258,1147169,1375,34,1263,237,37221,1383,1209940,Bless,2,100L,0.9392480007069324,0.9340891115212233,0.8729730923872222,0.9667951118565363,TRA,0.03190571433294213,0.03715644394293544
67,bless_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.bless.sh,22,8747,2204,834,3,266,44,1413,12098,20792,1137535,1558,32,1346,271,46764,1668,1209966,Bless,2,100L,0.9302908277404922,0.9278414922575751,0.8579418344519015,0.9586434803334939,TRA,0.04002757102265683,0.03566846292019502
68,bless_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.bless.sh,23,8676,2246,856,3,265,52,1513,12098,20630,1133980,1629,35,1404,314,50240,1756,1209988,Bless,2,100L,0.9268161193225213,0.9231251118668338,0.8496338559683724,0.955619450569096,TRA,0.04297232699828428,0.034952229299363057
69,bless_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.bless.sh,21,18463,3846,1328,5,491,87,2091,24220,43912,2304264,2411,68,2738,638,66097,2171,2422299,Bless,4,100L,0.947952421043542,0.9286076805954999,0.8750728579755197,0.9702693411257587,TRA,0.028183143369171187,0.03284566621783137
70,bless_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.bless.sh,24,8773,2200,833,3,244,45,1369,12098,20795,1138995,1607,33,1225,278,45418,1615,1209966,Bless,2,100L,0.9282653334523703,0.9325948515561934,0.8611731095437908,0.9598121737806317,TRA,0.03887134018641846,0.035558589105640935
71,coral_TRA.rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.coral.sh,18,3286,717,1210,5,123,265,6,5606,8433,549153,2807,9,174,450,7,1,561034,Coral,1,100L,0.7502669039145907,0.9311030142431269,0.6947508896797153,0.9938559763864158,TRA,1.4259385349194523e-05,0.14285714285714285
72,bless_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.bless.sh,24,18457,3852,1396,4,424,87,2013,24220,43732,2307773,2596,56,2370,637,62994,2178,2422336,Bless,4,100L,0.943964772923502,0.9356640065042042,0.8790580210671732,0.9716328438060655,TRA,0.02690460778356099,0.03457472140203829
73,bless_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.bless.sh,23,18085,4016,1554,2,473,90,2439,24220,42941,2292630,2954,63,2727,608,77815,2604,2422342,Bless,4,100L,0.9356356901623271,0.9279324055666004,0.862969822420743,0.9652164821150059,TRA,0.03319886291861347,0.033463985092848425
74,bless_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.bless.sh,20,21820,8022,18118,4,321,49,9230,48334,55455,4439398,28283,40,1339,375,295583,13088,4833561,Bless,8,100L,0.6622441424442905,0.9700187164372299,0.6417755379875325,0.9324506122117062,TRA,0.0638599574930367,0.04427859518307886
75,bless_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.bless.sh,22,18425,3877,1345,5,483,85,2092,24220,43823,2304509,2453,63,2656,615,65950,2223,2422292,Bless,4,100L,0.9469919612758233,0.9305431689811866,0.87630737315239,0.9703574567502001,TRA,0.028144005759834074,0.03370735405610311
76,coral_TRA.rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.coral.sh,18,7503,1497,2082,3,153,860,7,12098,19067,1185476,4974,6,236,908,6,3,1210676,Coral,2,100L,0.7931034482758621,0.9433971599623967,0.7455180732914605,0.9949367004963355,TRA,7.433863395326248e-06,0.5
77,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.bfc.sh,24,4010,12769,79640,6,185,0,0,96610,10773,9467205,182700,9,313,0,0,0,9661000,Bfc,16,100L,0.05568218821230869,0.9717661915930002,0.054064391413789006,0.9810555843080426,TRA,0.0,
78,coral_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.coral.sh,19,3445,709,1005,4,165,278,5,5606,8864,549099,2376,9,227,305,5,1,560886,Coral,1,100L,0.7886120996441282,0.9433801617709664,0.7412811387900355,0.9947903759237633,TRA,1.0697360961050908e-05,0.2
79,coral_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.coral.sh,19,8224,1584,1831,5,248,206,12,12098,19605,1185354,4433,8,327,229,11,4,1209971,Coral,2,100L,0.8155836592062568,0.9724220028768414,0.7924536151094101,0.9958610441441791,TRA,1.2396991332850127e-05,0.36363636363636365
80,coral_TRA.rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.coral.sh,18,16256,2985,4043,8,502,426,23,24220,38697,2372352,9840,19,1014,478,18,6,2422424,Coral,4,100L,0.7972680635391557,0.9628754136704073,0.7665286276448895,0.9953067554815065,TRA,9.907431564416468e-06,0.3333333333333333
81,bless_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.bless.sh,22,22815,8098,17037,7,326,51,9385,48334,57733,4436245,25878,52,1552,418,298478,13203,4833559,Bless,8,100L,0.6904952697611558,0.9670033331658375,0.6669337766561816,0.9322917228520051,TRA,0.0644827134622749,0.04423441593685297
82,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.bfc.sh,22,2774,12766,80903,3,164,0,0,96610,7746,9467242,185727,9,276,0,0,0,9661000,Bfc,16,100L,0.040036594253461726,0.9655946148092744,0.03861003861003861,0.9807460925370044,TRA,0.0,
83,bless_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.bless.sh,24,22821,7986,17155,5,312,55,9506,48334,57749,4431509,25823,45,1473,516,303231,13249,4833595,Bless,8,100L,0.6910089503661514,0.9667046101309049,0.6672091131000814,0.9313144741062156,TRA,0.06547507600450596,0.04369276228353961
84,bless_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.bless.sh,23,22449,7934,17582,6,312,51,9346,48334,56945,4436187,26746,44,1493,443,298585,13131,4833574,Bless,8,100L,0.6804196389097992,0.9671201236392045,0.6572869245199603,0.9320993941843104,TRA,0.06448975437223056,0.04397742686337224
85,bless_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.bless.sh,21,20692,7858,19409,5,316,54,8971,48334,53306,4442297,30529,47,1449,496,292466,12984,4833574,Bless,8,100L,0.6358442178087911,0.9647970172485566,0.6126438838194072,0.9325835634227345,TRA,0.06319340512837912,0.044394904023031735
86,coral_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.coral.sh,19,15488,2772,3451,10,528,1971,26,24220,39992,2372298,8542,24,1073,2043,23,6,2424001,Coral,4,100L,0.8239996703341987,0.9277164331446599,0.7597972555322042,0.995171194660055,TRA,1.1963691434120695e-05,0.2608695652173913
87,bless_TRA.rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.bless.sh,18,41646,15450,38638,6,805,65,15829,96610,106501,8950323,63224,79,3165,508,513691,23678,9661169,Bless,16,100L,0.6274915304168508,0.9666618258391272,0.6058506407423774,0.9397491525543318,TRA,0.05562152985834323,0.04609385798077054
88,coral_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.coral.sh,20,3440,694,967,3,223,279,7,5606,8957,549026,2284,7,303,459,6,2,561044,Coral,1,100L,0.7968152299617471,0.9215968721061838,0.7290276665777066,0.9945476452743288,TRA,1.4259131191136524e-05,0.3333333333333333
89,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.bfc.sh,23,2588,12769,81150,6,97,0,0,96610,6848,9467370,186626,8,148,0,0,0,9661000,Bfc,16,100L,0.03539493678737195,0.9788450543167524,0.034629976120822435,0.9806663906427906,TRA,0.0,
90,coral_TRA.rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.coral.sh,18,22190,6003,16491,25,881,2744,50,48334,69265,4734951,27537,46,1340,2855,35,18,4836047,Coral,8,100L,0.715532736926923,0.9428940920228696,0.6721968554368711,0.993421668894045,TRA,1.0959364125286624e-05,0.5142857142857142
91,coral_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.coral.sh,20,7845,1471,1675,8,333,766,13,12098,19928,1185214,4106,12,466,788,15,4,1210533,Coral,2,100L,0.829158691853208,0.940798791426683,0.7769826079720397,0.9955498794328761,TRA,1.5695565507094807e-05,0.26666666666666666
92,bless_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.bless.sh,19,41795,15339,38631,4,772,69,15649,96610,107358,8955070,62783,80,3046,533,509057,23261,9661188,Bless,16,100L,0.630994292968773,0.9677384461451094,0.6099587988785772,0.9402880930722965,TRA,0.05509860692080518,0.04569429356633933
93,coral_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.coral.sh,21,3506,697,915,2,211,275,6,5606,9076,549039,2166,6,290,458,5,2,561042,Coral,1,100L,0.8073296566447251,0.9238599348534202,0.7407934531222202,0.9947864679880223,TRA,1.2476784269270393e-05,0.4
94,coral_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.coral.sh,20,17172,2960,2945,7,520,616,32,24220,41130,2372120,7398,25,1246,678,31,9,2422637,Coral,4,100L,0.8475519287833828,0.9553119338505133,0.8079047148038246,0.9961289971056225,TRA,1.6510934159760623e-05,0.2903225806451613
95,coral_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.coral.sh,19,24542,6131,15042,23,999,1597,49,48334,71838,4734647,24969,44,1591,1725,37,16,4834867,Coral,8,100L,0.7420744367659363,0.9558772653484845,0.707820715444131,0.9941330146471938,TRA,1.096203887304449e-05,0.43243243243243246
96,coral_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.coral.sh,22,3504,687,844,3,229,339,5,5606,9205,549002,2036,7,326,527,4,2,561109,Coral,1,100L,0.8188773240814874,0.9151918870550805,0.7429943955164131,0.9948316453011636,TRA,1.0693109538431926e-05,0.5
97,coral_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.coral.sh,21,8417,1567,1574,4,332,204,12,12098,20138,1185195,3894,14,511,221,12,4,1209989,Coral,2,100L,0.8379660452729694,0.9649257307139435,0.8075066577896138,0.9961553242395567,TRA,1.3223260707328744e-05,0.3333333333333333
98,bless_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.bless.sh,20,42649,15316,37877,4,692,72,15621,96610,109461,8954016,60920,69,2741,519,510443,23032,9661201,Bless,16,100L,0.6424483950675252,0.9710790358495756,0.623314806228394,0.9403733219452782,TRA,0.055218290148398734,0.045121590461618635
99,coral_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.coral.sh,22,8415,1508,1326,4,363,482,12,12098,20691,1185051,3337,19,652,524,11,3,1210288,Coral,2,100L,0.8611203595804894,0.9462203320071341,0.8121774596304312,0.9962463386722962,TRA,1.1567494678952448e-05,0.2727272727272727
100,coral_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.coral.sh,23,3587,691,765,3,267,293,4,5606,9384,548980,1859,6,347,503,4,1,561084,Coral,1,100L,0.8346526727741705,0.9169435215946844,0.7590500756025972,0.9951540146466744,TRA,8.911321655937435e-06,0.25
101,bless_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.bless.sh,22,44252,15362,36269,2,648,77,15586,96610,113556,8954828,57132,65,2639,623,509681,22729,9661253,Bless,16,100L,0.6652840269966255,0.9720762211303052,0.6461731346081739,0.9408477895578202,TRA,0.055107758796917955,0.044594560126824424
102,bless_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.bless.sh,21,44106,15426,36321,5,676,76,15813,96610,112952,8951889,57548,70,2687,599,512590,22912,9661247,Bless,16,100L,0.662475073313783,0.9717304151826425,0.6432023460410558,0.9404986442160393,TRA,0.05542783452281057,0.04469849197214148
