,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
896,reckoner_SRR1543970_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1259,52898,5120,11,68,116,32,59472,2878,14135888,8670,118,5356,2749,138,4,14155801,Reckoner,NA,100,0.24922064426740562,0.2620413366111263,-0.45263249047454107,0.9987968886527547,RSR,1.003122324197691e-05,0.028985507246376812
897,reckoner_SRR1543970_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1236,52898,5144,10,77,107,29,59472,2871,14136190,8665,128,5049,2735,167,6,14155811,Reckoner,NA,100,0.24887309292649099,0.2694509619896762,-0.4258841886269071,0.9988171637006867,RSR,1.222112954178323e-05,0.03592814371257485
898,reckoner_SRR1543970_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1089,52898,5225,9,116,135,29,59472,2646,14134390,8871,150,6564,3284,189,3,14156097,Reckoner,NA,100,0.229747330033863,0.21178165519449335,-0.6253364591473474,0.998653724678573,RSR,1.3563060496124037e-05,0.015873015873015872
899,sga_SRR1543965_raw_19.corrected.fastq.gz,run.sga.sh,19,693,39992,5978,1,35,1,0,46700,1921,11102780,9769,11,115,8,0,0,11114604,Sga,NA,100,0.1643284858853721,0.9398238747553816,0.15380667236954662,0.9991090100915876,RSR,0.0,
900,reckoner_SRR1543970_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1390,52898,5011,12,61,100,26,59472,3043,14136542,8521,102,4904,2363,116,4,14155595,Reckoner,NA,100,0.2631442407471463,0.29515033947623665,-0.36527153234175025,0.998869280696228,RSR,8.47721342691706e-06,0.034482758620689655
901,reckoner_SRR1543970_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1304,52898,5089,9,61,111,31,59472,2931,14136188,8626,108,5079,2687,153,5,14155777,Reckoner,NA,100,0.25361252920308036,0.2740020566513976,-0.41836116639266246,0.9988235894163879,RSR,1.1161520840572721e-05,0.032679738562091505
902,sga_SRR1543965_raw_18.corrected.fastq.gz,run.sga.sh,18,680,39992,5989,1,38,0,0,46700,1850,11102778,9837,14,121,0,0,0,11114600,Sga,NA,100,0.1582955420552751,0.9386098427194317,0.14794215795328142,0.9991028017202599,RSR,0.0,
903,sga_SRR1543965_raw_22.corrected.fastq.gz,run.sga.sh,22,732,39992,5940,1,34,1,0,46700,1983,11102768,9709,9,127,8,0,0,11114604,Sga,NA,100,0.16960314745124871,0.9362606232294618,0.15805679096818337,0.9991135086774122,RSR,0.0,
904,sga_SRR1543965_raw_20.corrected.fastq.gz,run.sga.sh,20,708,39992,5963,1,35,1,0,46700,1955,11102777,9737,9,118,8,0,0,11114604,Sga,NA,100,0.1672083475880944,0.9394521864488227,0.1564317482039001,0.9991117992147989,RSR,0.0,
905,sga_SRR1543965_raw_28.corrected.fastq.gz,run.sga.sh,28,817,39992,5843,2,46,0,0,46700,2174,11102733,9518,9,166,0,0,0,11114600,Sga,NA,100,0.18593910366062263,0.9290598290598291,0.17174136161477935,0.9991279038381948,RSR,0.0,
906,sga_SRR1543965_raw_24.corrected.fastq.gz,run.sga.sh,24,756,39992,5910,1,41,0,0,46700,2039,11102758,9654,8,141,0,0,0,11114600,Sga,NA,100,0.17437783289147354,0.9353211009174311,0.16231933635508425,0.999118006945819,RSR,0.0,
907,sga_SRR1543965_raw_21.corrected.fastq.gz,run.sga.sh,21,724,39992,5949,1,33,1,0,46700,1984,11102774,9709,8,121,8,0,0,11114604,Sga,NA,100,0.1696741640297614,0.938949361097965,0.15864192251774567,0.9991141384794276,RSR,0.0,
908,sga_SRR1543965_raw_23.corrected.fastq.gz,run.sga.sh,23,747,39992,5922,1,38,0,0,46700,2014,11102767,9679,8,132,0,0,0,11114600,Sga,NA,100,0.1722398015906953,0.9384902143522833,0.16095099632258617,0.999116567397837,RSR,0.0,
909,sga_SRR1543965_raw_26.corrected.fastq.gz,run.sga.sh,26,787,39992,5873,2,46,0,0,46700,2124,11102737,9568,9,162,0,0,0,11114600,Sga,NA,100,0.1816626753335614,0.9291338582677166,0.167807047553883,0.9991237651377467,RSR,0.0,
910,sga_SRR1543966_raw_16.corrected.fastq.gz,run.sga.sh,16,343,41674,4649,1,31,2,2,46700,1059,11105968,7478,4,87,4,4,0,11114604,Sga,NA,100,0.1240482605130608,0.9208695652173913,0.11338877825934168,0.9993182843041462,RSR,3.598868659648153e-07,0.0
911,sga_SRR1543966_raw_14.corrected.fastq.gz,run.sga.sh,14,293,41674,4692,3,36,2,2,46700,908,11105964,7623,10,91,4,4,0,11114604,Sga,NA,100,0.10643535341694994,0.905284147557328,0.09529949595592545,0.99930433868809,RSR,3.598868659648153e-07,0.0
912,sga_SRR1543966_raw_21.corrected.fastq.gz,run.sga.sh,21,413,41674,4581,1,29,2,2,46700,1249,11105970,7285,7,85,4,4,0,11114604,Sga,NA,100,0.1463557534567612,0.9334828101644245,0.13592688071244435,0.9993355588737125,RSR,3.598868659648153e-07,0.0
913,sga_SRR1543966_raw_20.corrected.fastq.gz,run.sga.sh,20,406,41674,4592,1,25,2,2,46700,1220,11105983,7315,6,72,4,4,0,11114604,Sga,NA,100,0.14294083186877563,0.941358024691358,0.13403632103104862,0.9993341193262486,RSR,3.598868659648153e-07,0.0
914,sga_SRR1543966_raw_22.corrected.fastq.gz,run.sga.sh,22,422,41674,4571,1,30,2,2,46700,1279,11105959,7255,7,96,4,4,0,11114604,Sga,NA,100,0.14987110382001406,0.9274836838288615,0.13815326927583782,0.9993372683363257,RSR,3.598868659648153e-07,0.0
915,sga_SRR1543966_raw_18.corrected.fastq.gz,run.sga.sh,18,377,41674,4621,0,26,2,2,46700,1151,11105979,7386,4,76,4,4,0,11114604,Sga,NA,100,0.13482487993440317,0.9350121852152722,0.12545390652454025,0.9993275513909448,RSR,3.598868659648153e-07,0.0
916,sga_SRR1543966_raw_19.corrected.fastq.gz,run.sga.sh,19,389,41674,4607,1,27,2,2,46700,1191,11105976,7344,6,79,4,4,0,11114604,Sga,NA,100,0.13954305799648506,0.934850863422292,0.12981839484475688,0.9993308803444549,RSR,3.598868659648153e-07,0.0
917,sga_SRR1543966_raw_24.corrected.fastq.gz,run.sga.sh,24,437,41674,4548,0,38,3,3,46700,1336,11105930,7198,7,124,5,5,0,11114605,Sga,NA,100,0.15655026951019452,0.9119453924914676,0.14143426294820718,0.9993396976320796,RSR,4.4985854198147394e-07,0.0
918,sga_SRR1543966_raw_26.corrected.fastq.gz,run.sga.sh,26,450,41674,4528,0,45,3,3,46700,1387,11105912,7146,8,142,5,5,0,11114605,Sga,NA,100,0.1625454119301535,0.9041720990873533,0.14531817649126919,0.9993426666984566,RSR,4.4985854198147394e-07,0.0
919,sga_SRR1543966_raw_28.corrected.fastq.gz,run.sga.sh,28,478,41674,4500,0,46,2,2,46700,1439,11105933,7096,6,123,3,3,0,11114603,Sga,NA,100,0.1685998828353837,0.9194888178913738,0.1538371411833626,0.9993494144595179,RSR,2.6991517375834297e-07,0.0
920,sga_SRR1543967_raw_18.corrected.fastq.gz,run.sga.sh,18,549,41752,4359,1,39,0,0,46700,1420,11106014,7042,2,122,0,0,0,11114600,Sga,NA,100,0.16780902859844007,0.920881971465629,0.15339163318364452,0.9993552624475914,RSR,0.0,
921,sga_SRR1543967_raw_14.corrected.fastq.gz,run.sga.sh,14,447,41752,4447,4,50,0,0,46700,1153,11106015,7301,10,121,0,0,0,11114600,Sga,NA,100,0.1363851431275136,0.9050235478806907,0.12207239176721078,0.9993313299623918,RSR,0.0,
922,sga_SRR1543966_raw_23.corrected.fastq.gz,run.sga.sh,23,427,41674,4564,1,31,3,3,46700,1292,11105951,7241,8,103,5,5,0,11114605,Sga,NA,100,0.15141216453767725,0.9228571428571428,0.13875542013359896,0.9993376282827865,RSR,4.4985854198147394e-07,0.0
923,sga_SRR1543968_raw_14.corrected.fastq.gz,run.sga.sh,14,304,41322,5014,3,57,0,0,46700,1080,11104605,8721,12,182,0,0,0,11114600,Sga,NA,100,0.11019283746556474,0.8557844690966719,0.09162330374451587,0.9991979018588163,RSR,0.0,
924,sga_SRR1543968_raw_18.corrected.fastq.gz,run.sga.sh,18,388,41322,4944,1,44,1,0,46700,1334,11104612,8471,8,172,6,0,0,11114603,Sga,NA,100,0.1360530341662417,0.8822751322751323,0.11789903110657828,0.999221114780258,RSR,0.0,
925,sga_SRR1543967_raw_20.corrected.fastq.gz,run.sga.sh,20,574,41752,4333,1,40,0,0,46700,1512,11106009,6950,2,127,0,0,0,11114600,Sga,NA,100,0.17868116284566296,0.9225137278828553,0.1636728905696053,0.9993630899897432,RSR,0.0,
926,sga_SRR1543967_raw_16.corrected.fastq.gz,run.sga.sh,16,524,41752,4386,1,37,0,0,46700,1334,11106021,7128,2,115,0,0,0,11114600,Sga,NA,100,0.15764594658473174,0.9206349206349206,0.14405577877570314,0.9993481546794306,RSR,0.0,
927,sga_SRR1543968_raw_21.corrected.fastq.gz,run.sga.sh,21,417,41322,4914,1,45,1,0,46700,1480,11104611,8325,8,173,6,0,0,11114603,Sga,NA,100,0.1509433962264151,0.8921036769138035,0.1326874043855176,0.999234160680323,RSR,0.0,
928,sga_SRR1543967_raw_19.corrected.fastq.gz,run.sga.sh,19,562,41752,4344,1,41,0,0,46700,1463,11106007,6999,2,129,0,0,0,11114600,Sga,NA,100,0.17289056960529425,0.9189698492462312,0.15764594658473174,0.9993585014305508,RSR,0.0,
929,sga_SRR1543968_raw_16.corrected.fastq.gz,run.sga.sh,16,359,41322,4974,0,44,1,0,46700,1251,11104628,8554,8,156,6,0,0,11114603,Sga,NA,100,0.1275879653238144,0.8853503184713376,0.11106578276389598,0.9992150866747107,RSR,0.0,
930,sga_SRR1543967_raw_28.corrected.fastq.gz,run.sga.sh,28,652,41752,4245,1,49,1,0,46700,1731,11105984,6731,2,150,4,0,0,11114602,Sga,NA,100,0.2045615693689435,0.9183023872679045,0.18636256204207044,0.9993803646770257,RSR,0.0,
931,sga_SRR1543968_raw_26.corrected.fastq.gz,run.sga.sh,26,476,41322,4850,2,50,0,0,46700,1659,11104599,8148,6,188,0,0,0,11114600,Sga,NA,100,0.16916488222698073,0.8982133188955063,0.14999490160089732,0.9992494556709194,RSR,0.0,
932,sga_SRR1543968_raw_20.corrected.fastq.gz,run.sga.sh,20,408,41322,4922,1,46,1,0,46700,1424,11104609,8381,8,175,6,0,0,11114603,Sga,NA,100,0.1452320244773075,0.8872274143302181,0.12677205507394188,0.999228942320297,RSR,0.0,
933,sga_SRR1543968_raw_22.corrected.fastq.gz,run.sga.sh,22,427,41322,4898,1,51,1,0,46700,1523,11104581,8281,9,203,6,0,0,11114603,Sga,NA,100,0.15534475724194208,0.8793302540415704,0.13402692778457773,0.9992353303127426,RSR,0.0,
934,sga_SRR1543968_raw_23.corrected.fastq.gz,run.sga.sh,23,435,41322,4889,1,52,1,0,46700,1538,11104584,8265,10,200,6,0,0,11114603,Sga,NA,100,0.15689074773028663,0.8818807339449541,0.13587677241660717,0.9992369498037852,RSR,0.0,
935,sga_SRR1543967_raw_22.corrected.fastq.gz,run.sga.sh,22,597,41752,4310,2,39,0,0,46700,1576,11106006,6884,4,130,0,0,0,11114600,Sga,NA,100,0.1862884160756501,0.9237983587338804,0.17092198581560283,0.9993685782664243,RSR,0.0,
936,sga_SRR1543967_raw_24.corrected.fastq.gz,run.sga.sh,24,617,41752,4288,2,41,0,0,46700,1644,11106011,6816,4,125,0,0,0,11114600,Sga,NA,100,0.19432624113475178,0.9293386093838327,0.17955082742316786,0.999375146204092,RSR,0.0,
937,sga_SRR1543967_raw_23.corrected.fastq.gz,run.sga.sh,23,606,41752,4299,2,41,0,0,46700,1623,11106013,6837,4,123,0,0,0,11114600,Sga,NA,100,0.19184397163120567,0.929553264604811,0.1773049645390071,0.9993734367408633,RSR,0.0,
938,sga_SRR1543968_raw_24.corrected.fastq.gz,run.sga.sh,24,449,41322,4875,1,52,1,0,46700,1594,11104582,8209,10,202,6,0,0,11114603,Sga,NA,100,0.16260328470876262,0.8845726970033296,0.1413852902172804,0.9992418082769128,RSR,0.0,
939,sga_SRR1543967_raw_21.corrected.fastq.gz,run.sga.sh,21,589,41752,4319,1,39,0,0,46700,1560,11106012,6902,2,124,0,0,0,11114600,Sga,NA,100,0.18435358071377925,0.9263657957244655,0.16969983455447885,0.9993676785489356,RSR,0.0,
940,sga_SRR1543968_raw_19.corrected.fastq.gz,run.sga.sh,19,397,41322,4935,1,44,1,0,46700,1364,11104613,8440,9,171,6,0,0,11114603,Sga,NA,100,0.1391268869849041,0.8851395197923426,0.12107303141574867,0.9992239039037202,RSR,0.0,
941,sga_SRR1543967_raw_26.corrected.fastq.gz,run.sga.sh,26,637,41752,4262,2,46,1,0,46700,1698,11105993,6763,3,141,4,0,0,11114602,Sga,NA,100,0.20068549816806525,0.9213239283776451,0.18354804396643423,0.9993782053554414,RSR,0.0,
942,sga_SRR1543968_raw_28.corrected.fastq.gz,run.sga.sh,28,505,41322,4817,2,54,0,0,46700,1738,11104581,8071,4,206,0,0,0,11114600,Sga,NA,100,0.17718421857477826,0.8940329218106996,0.15618309715567336,0.9992549439476005,RSR,0.0,
943,sga_SRR1543969_raw_16.corrected.fastq.gz,run.sga.sh,16,481,40227,5925,1,65,1,0,46700,1841,11101060,11460,19,218,4,0,0,11114602,Sga,NA,100,0.13841064581610404,0.8923897237033447,0.12172017141568303,0.9989472407558994,RSR,0.0,
944,sga_SRR1543969_raw_14.corrected.fastq.gz,run.sga.sh,14,408,40227,5987,3,74,1,0,46700,1594,11101051,11709,17,227,4,0,0,11114602,Sga,NA,100,0.11982259640682552,0.8734246575342466,0.10245809215966323,0.998924207992333,RSR,0.0,
945,sga_SRR1543971_raw_14.corrected.fastq.gz,run.sga.sh,14,845,41792,4010,2,50,1,0,46700,1794,11106259,6413,12,120,6,0,0,11114604,Sga,NA,100,0.21859388327037896,0.934375,0.20324113561593762,0.9994105952852661,RSR,0.0,
946,sga_SRR1543971_raw_22.corrected.fastq.gz,run.sga.sh,22,1153,41792,3718,0,35,2,0,46700,2387,11106257,5826,6,123,4,0,0,11114603,Sga,NA,100,0.29063679532448555,0.9494828957836118,0.2751735054182394,0.9994638584931913,RSR,0.0,
947,sga_SRR1543969_raw_23.corrected.fastq.gz,run.sga.sh,23,581,40227,5825,2,64,1,0,46700,2295,11101047,11013,12,231,4,0,0,11114602,Sga,NA,100,0.17245266005410279,0.9071146245059288,0.1547941088067328,0.9989869182900116,RSR,0.0,
948,sga_SRR1543969_raw_19.corrected.fastq.gz,run.sga.sh,19,525,40227,5891,0,56,1,0,46700,2073,11101067,11231,16,211,4,0,0,11114602,Sga,NA,100,0.15581779915814792,0.9060314685314685,0.13965724594107035,0.9989687440000101,RSR,0.0,
949,sga_SRR1543971_raw_18.corrected.fastq.gz,run.sga.sh,18,1048,41792,3826,1,31,2,0,46700,2171,11106280,6039,9,100,4,0,0,11114603,Sga,NA,100,0.2644336175395859,0.9542857142857143,0.25176613885505483,0.9994464939503462,RSR,0.0,
950,sga_SRR1543971_raw_16.corrected.fastq.gz,run.sga.sh,16,981,41792,3896,0,29,2,0,46700,2027,11106304,6184,8,76,4,0,0,11114603,Sga,NA,100,0.24686396297649493,0.96203132415757,0.237120935330654,0.9994356973433959,RSR,0.0,
951,sga_SRR1543971_raw_20.corrected.fastq.gz,run.sga.sh,20,1103,41792,3766,1,36,2,0,46700,2244,11106256,5966,9,124,4,0,0,11114603,Sga,NA,100,0.2733252131546894,0.9460370994940978,0.2577344701583435,0.9994509025648509,RSR,0.0,
952,sga_SRR1543971_raw_19.corrected.fastq.gz,run.sga.sh,19,1072,41792,3801,1,32,2,0,46700,2219,11106273,5990,10,107,4,0,0,11114603,Sga,NA,100,0.2703130710196126,0.9523605150214592,0.25679132659276405,0.9994501827910542,RSR,0.0,
953,sga_SRR1543971_raw_28.corrected.fastq.gz,run.sga.sh,28,1251,41792,3617,0,38,2,0,46700,2521,11106234,5692,6,146,4,0,0,11114603,Sga,NA,100,0.3069523925483989,0.9438412579558217,0.28868866431267504,0.9994738453546204,RSR,0.0,
954,sga_SRR1543969_raw_24.corrected.fastq.gz,run.sga.sh,24,608,40227,5793,2,69,1,0,46700,2381,11101023,10930,9,255,4,0,0,11114602,Sga,NA,100,0.17887461498009166,0.9018939393939394,0.1594170235143866,0.9989924965374378,RSR,0.0,
955,sga_SRR1543969_raw_21.corrected.fastq.gz,run.sga.sh,21,553,40227,5861,2,56,1,0,46700,2186,11101079,11120,14,199,4,0,0,11114602,Sga,NA,100,0.16428678791522622,0.9150272080368355,0.149030512550729,0.9989799904665952,RSR,0.0,
956,sga_SRR1543969_raw_22.corrected.fastq.gz,run.sga.sh,22,569,40227,5837,2,64,1,0,46700,2257,11101051,11050,13,227,4,0,0,11114602,Sga,NA,100,0.1696099797099271,0.9071543408360129,0.15225069512286765,0.9989838592511004,RSR,0.0,
957,sga_SRR1543971_raw_26.corrected.fastq.gz,run.sga.sh,26,1222,41792,3647,0,37,2,0,46700,2489,11106241,5724,6,139,4,0,0,11114603,Sga,NA,100,0.3030561305247778,0.9456686930091185,0.28564470960672106,0.9994715960615057,RSR,0.0,
958,sga_SRR1543969_raw_28.corrected.fastq.gz,run.sga.sh,28,657,40227,5744,0,70,2,0,46700,2491,11101004,10817,12,274,5,0,0,11114603,Sga,NA,100,0.18718064322212202,0.8992779783393502,0.16621581003907424,0.9990005940832974,RSR,0.0,
959,sga_SRR1543969_raw_20.corrected.fastq.gz,run.sga.sh,20,542,40227,5869,3,58,1,0,46700,2174,11101066,11131,15,212,4,0,0,11114602,Sga,NA,100,0.16339721909056745,0.9096234309623431,0.14716272078166104,0.9989777411732782,RSR,0.0,
960,sga_SRR1543969_raw_18.corrected.fastq.gz,run.sga.sh,18,516,40227,5899,0,57,1,0,46700,2015,11101072,11289,16,206,4,0,0,11114602,Sga,NA,100,0.151458208057727,0.9056179775280899,0.13567348165965123,0.998963975498178,RSR,0.0,
961,sga_SRR1543971_raw_24.corrected.fastq.gz,run.sga.sh,24,1188,41792,3683,0,35,2,0,46700,2450,11106244,5763,6,136,4,0,0,11114603,Sga,NA,100,0.2983075611834896,0.9459459459459459,0.2812614148301473,0.9994683570794206,RSR,0.0,
962,sga_SRR1543971_raw_23.corrected.fastq.gz,run.sga.sh,23,1171,41792,3699,0,36,2,0,46700,2421,11106251,5792,6,129,4,0,0,11114603,Sga,NA,100,0.294776573724583,0.9479248238057948,0.2785827346889078,0.9994663777014797,RSR,0.0,
963,sga_SRR1543971_raw_21.corrected.fastq.gz,run.sga.sh,21,1129,41792,3740,0,37,2,0,46700,2317,11106257,5896,6,123,4,0,0,11114603,Sga,NA,100,0.28211372214781444,0.9480360065466449,0.26665043224156826,0.9994575604724704,RSR,0.0,
964,sga_SRR1543969_raw_26.corrected.fastq.gz,run.sga.sh,26,632,40227,5769,1,70,1,0,46700,2497,11101014,10813,10,264,4,0,0,11114602,Sga,NA,100,0.18760330578512396,0.9030741410488246,0.16746806912096168,0.9990021235128347,RSR,0.0,
965,sga_SRR1543970_raw_21.corrected.fastq.gz,run.sga.sh,21,340,52898,6166,4,62,2,0,59472,1370,14142485,10286,14,184,5,0,0,14154344,Sga,NA,100,0.11753603294440632,0.8787684413085312,0.10132120796156487,0.9992589554132639,RSR,0.0,
966,sga_SRR1543970_raw_14.corrected.fastq.gz,run.sga.sh,14,255,52898,6257,5,57,0,0,59472,941,14142559,10717,12,112,0,0,0,14154341,Sga,NA,100,0.08071710413449991,0.8936372269705603,0.07110996740435752,0.9992340865604411,RSR,0.0,
967,sga_SRR1543970_raw_20.corrected.fastq.gz,run.sga.sh,20,330,52898,6179,4,59,2,0,59472,1321,14142488,10335,14,181,5,0,0,14154344,Sga,NA,100,0.11333218943033631,0.8765759787657598,0.09737474262182567,0.9992557055275751,RSR,0.0,
968,sga_SRR1543970_raw_23.corrected.fastq.gz,run.sga.sh,23,367,52898,6133,5,66,3,0,59472,1455,14142444,10200,15,222,11,0,0,14154347,Sga,NA,100,0.12483912483912483,0.8619668246445498,0.10484770484770485,0.9992618522069581,RSR,0.0,
969,sga_SRR1543970_raw_22.corrected.fastq.gz,run.sga.sh,22,356,52898,6148,4,63,3,0,59472,1414,14142469,10241,15,197,11,0,0,14154347,Sga,NA,100,0.12132132132132133,0.8717632552404438,0.10347490347490347,0.9992607218121754,RSR,0.0,
970,sga_SRR1543970_raw_18.corrected.fastq.gz,run.sga.sh,18,311,52898,6200,4,58,1,0,59472,1204,14142514,10453,13,156,2,0,0,14154342,Sga,NA,100,0.1032855794801407,0.8839941262848752,0.08973149180749763,0.9992494175992074,RSR,0.0,
971,sga_SRR1543970_raw_16.corrected.fastq.gz,run.sga.sh,16,292,52898,6225,4,53,0,0,59472,1099,14142553,10563,8,118,0,0,0,14154341,Sga,NA,100,0.09423769507803122,0.9030402629416598,0.0841193620305265,0.999244825315428,RSR,0.0,
972,sga_SRR1543970_raw_24.corrected.fastq.gz,run.sga.sh,24,380,52898,6122,5,64,3,0,59472,1476,14142446,10178,16,220,11,0,0,14154347,Sga,NA,100,0.126651793375665,0.8646748681898067,0.10683027286768491,0.9992634771494581,RSR,0.0,
973,sga_SRR1543970_raw_19.corrected.fastq.gz,run.sga.sh,19,317,52898,6189,4,62,2,0,59472,1259,14142487,10396,15,182,5,0,0,14154344,Sga,NA,100,0.10802230802230803,0.8706777316735823,0.09197769197769198,0.9992512545971752,RSR,0.0,
974,sga_SRR1543970_raw_26.corrected.fastq.gz,run.sga.sh,26,400,52898,6102,3,66,3,0,59472,1503,14142431,10155,12,235,11,0,0,14154347,Sga,NA,100,0.12892434379825013,0.8593481989708405,0.10782295419454452,0.999264324945545,RSR,0.0,
975,sga_SRR1543970_raw_28.corrected.fastq.gz,run.sga.sh,28,422,52898,6076,3,70,3,0,59472,1588,14142413,10069,13,253,11,0,0,14154347,Sga,NA,100,0.1362271596465643,0.857451403887689,0.11357982328214807,0.9992690584736972,RSR,0.0,
